time,id,x,y,angle,type,speed,pos,lane,slope,signals
65.5,40,-82.838549,34.683798,272.662458,1,1.585063,5.766426,-125114500,0,0
65.5,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
65.5,6,-82.846179,34.682643,82.288002,1,26.823952,92.627022,37081434010,0,0
65.5,7,-82.844417,34.675082,26.245858,1,9.850063,5.251026,2396814600,0,0
65.5,8,-82.841169,34.68265,93.972496,1,27.027414,150.289475,370814340100,0,0
65.5,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
65.6,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
65.6,1,-82.830276,34.679595,355.168819,1,0,51.839,-33478127600,0,9
65.6,10,-82.840671,34.678632,279.135188,1,13.865418,8.349031,cluster29519722930297977050,0,0
65.6,11,-82.822072,34.680448,233.81467,1,5.541449,83.861325,-125256800,0,8
65.6,12,-82.824013,34.678056,354.864657,1,22.1599,1.191788,1251709410,0,0
65.6,13,-82.842646,34.680423,340.715771,1,13.849574,54.556773,2671186980,0,0
65.6,14,-82.822877,34.677191,272.82049,1,22.154855,18.082402,1251737530,0,0
65.6,15,-82.83088,34.681598,148.09247,1,13.862874,268.957386,1250511810,0,0
65.6,16,-82.838443,34.671611,116.354757,1,20.081742,24.641701,-2396830280,0,0
65.6,17,-82.845986,34.683284,176.605687,1,13.852999,15.730296,-1250947000,0,2
65.6,18,-82.82069,34.681246,236.356069,1,0.000108,119.548901,-2760308820,0,8
65.6,2,-82.847912,34.681027,173.652445,1,11.787761,20.136153,-23968302210,0,0
65.6,20,-82.81451,34.679694,253.887132,1,13.820179,417.693438,-2727174420,0,0
65.6,21,-82.825239,34.673155,130.852714,1,13.004074,19.848708,125048130,0,0
65.6,22,-82.837506,34.683744,207.729384,1,17.882005,4.381066,11399128700,0,0
65.6,23,-82.844251,34.683175,179.382497,1,13.339516,33.050503,-1251721400,0,9
65.6,24,-82.836045,34.679804,98.180733,1,13.832917,32.87628,144679984110,0,0
65.6,25,-82.847128,34.673114,112.505034,1,5.453057,136.2504,842647600,0,0
65.6,26,-82.825263,34.679045,0.988704,1,6.533023,2.322355,11385321630,0,0
65.6,27,-82.825794,34.679016,85.443843,1,13.868426,47.011499,-1250672110,0,0
65.6,28,-82.838373,34.676497,8.036863,1,13.829129,7.90654,1250989820,0,0
65.6,29,-82.839481,34.672018,291.038481,1,17.789765,71.754704,2396830291,0,0
65.6,3,-82.837142,34.682203,153.909017,1,2.236715,90.666409,-1251481311,0,8
65.6,30,-82.835693,34.680643,153.054879,1,11.17554,64.940574,-14484651681,0,0
65.6,31,-82.820908,34.681065,55.473929,1,0.000703,42.718355,2760308801,0,10
65.6,32,-82.840905,34.678656,277.562083,1,13.815954,11.821118,12517184150,0,0
65.6,33,-82.832617,34.675723,108.057252,1,11.285315,22.068872,-33478129330,0,0
65.6,34,-82.825117,34.674884,15.086245,1,12.432891,103.340953,-19531637310,0,10
65.6,35,-82.821557,34.682449,92.311987,1,13.838471,82.125767,1250356100,0,0
65.6,36,-82.847801,34.683824,271.188836,1,8.76016,55.425661,1250540120,0,10
65.6,38,-82.842347,34.670488,89.287409,1,5.461382,0.164971,842647640,0,0
65.6,39,-82.838338,34.676991,187.657879,1,4.903812,11.594018,-1250989830,0,2
65.6,4,-82.828458,34.6798,268.165977,1,27.766638,184.045317,56880023420,0,0
65.6,40,-82.838551,34.683798,272.425292,1,1.832986,5.949725,-125114500,0,0
65.6,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
65.6,6,-82.84615,34.682647,82.288002,1,26.974884,95.324511,37081434010,0,0
65.6,7,-82.844412,34.675091,26.245858,1,10.054747,6.256501,2396814600,0,0
65.6,8,-82.841139,34.682649,93.972496,1,27.199002,153.009376,370814340100,0,0
65.6,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
65.7,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
65.7,1,-82.830276,34.679595,355.168819,1,0,51.839,-33478127600,0,9
65.7,10,-82.840686,34.678634,279.135188,1,13.789581,9.727989,cluster29519722930297977050,0,0
65.7,11,-82.822076,34.680445,233.81467,1,5.250494,84.386374,-125256800,0,8
65.7,12,-82.824016,34.678075,354.39093,1,22.177246,3.409512,1251709410,0,0
65.7,13,-82.842652,34.680435,340.715771,1,13.769383,55.933711,2671186980,0,0
65.7,14,-82.822901,34.677192,272.82049,1,22.110843,20.293486,1251737530,0,0
65.7,15,-82.83087,34.681589,143.954788,1,13.851389,270.342524,1250511810,0,0
65.7,16,-82.838423,34.671603,116.354757,1,20.047291,26.64643,-2396830280,0,0
65.7,17,-82.845985,34.683272,176.605687,1,13.837469,17.114043,-1250947000,0,2
65.7,18,-82.82069,34.681246,236.356069,1,0.000098,119.548911,-2760308820,0,8
65.7,2,-82.84791,34.681016,173.652445,1,12.019754,21.338129,-23968302210,0,0
65.7,20,-82.814524,34.679691,254.05,1,13.778649,419.071303,-2727174420,0,0
65.7,21,-82.825228,34.673148,130.852714,1,13.145338,21.163242,125048130,0,0
65.7,22,-82.837515,34.68373,207.607355,1,18.103132,6.191379,11399128700,0,0
65.7,23,-82.844251,34.683164,179.382497,1,12.964175,34.34692,-1251721400,0,9
65.7,24,-82.83603,34.679802,98.180733,1,13.797966,34.256077,144679984110,0,0
65.7,25,-82.847123,34.673112,118.140994,1,5.482142,136.798614,842647600,0,0
65.7,26,-82.825258,34.67905,7.694391,1,6.771317,2.999487,11385321630,0,0
65.7,27,-82.825779,34.679017,85.443843,1,13.85307,48.396806,-1250672110,0,0
65.7,28,-82.838371,34.676509,8.036863,1,13.865846,9.293125,1250989820,0,0
65.7,29,-82.839499,34.672024,291.038481,1,18.035391,73.558243,2396830291,0,0
65.7,3,-82.837141,34.682201,153.909017,1,2.189873,90.885396,-1251481311,0,8
65.7,30,-82.835687,34.680634,153.054879,1,11.086584,66.049233,-14484651681,0,0
65.7,31,-82.820908,34.681065,55.473929,1,0.000623,42.718418,2760308801,0,10
65.7,32,-82.84092,34.678658,277.562083,1,13.861362,13.207254,12517184150,0,0
65.7,33,-82.832605,34.67572,108.057252,1,11.525806,23.221453,-33478129330,0,0
65.7,34,-82.825115,34.674894,11.966373,1,12.087844,104.549737,-19531637310,0,10
65.7,35,-82.821542,34.682449,92.311987,1,13.842173,83.509985,1250356100,0,0
65.7,36,-82.84781,34.683824,271.188836,1,8.542818,56.279943,1250540120,0,10
65.7,38,-82.842342,34.67049,85.594306,1,5.447849,0.709756,842647640,0,0
65.7,39,-82.838338,34.676987,187.657879,1,5.111559,12.105174,-1250989830,0,2
65.7,4,-82.828488,34.679799,268.165977,1,27.773758,186.822693,56880023420,0,0
65.7,40,-82.838553,34.683798,272.425292,1,2.043263,6.154051,-125114500,0,0
65.7,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
65.7,6,-82.84612,34.682651,82.288002,1,27.162749,98.040786,37081434010,0,0
65.7,7,-82.844408,34.675099,25.771801,1,10.278232,7.284324,2396814600,0,0
65.7,8,-82.841109,34.682647,93.972496,1,27.438887,155.753264,370814340100,0,0
65.7,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
65.8,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
65.8,1,-82.830276,34.679595,355.168819,1,0,51.839,-33478127600,0,9
65.8,10,-82.840701,34.678635,279.135188,1,13.831649,11.111154,cluster29519722930297977050,0,0
65.8,11,-82.82208,34.680442,233.81467,1,5.053615,84.891736,-125256800,0,8
65.8,12,-82.824019,34.678095,354.051314,1,22.12619,5.622131,1251709410,0,0
65.8,13,-82.842657,34.680446,340.715771,1,13.787057,57.312417,2671186980,0,0
65.8,14,-82.822926,34.677193,272.82049,1,22.164218,22.509908,1251737530,0,0
65.8,15,-82.830859,34.68158,139.823571,1,13.855612,271.728086,1250511810,0,0
65.8,16,-82.838403,34.671597,113.918968,1,20.088472,28.655278,-2396830280,0,0
65.8,17,-82.845983,34.683259,176.605687,1,13.862943,18.500338,-1250947000,0,2
65.8,18,-82.82069,34.681246,236.356069,1,0.000088,119.54892,-2760308820,0,8
65.8,2,-82.847908,34.681006,173.652445,1,12.151389,22.553268,-23968302210,0,0
65.8,20,-82.814539,34.679687,254.213853,1,13.862171,420.45752,-2727174420,0,0
65.8,21,-82.825216,34.67314,130.852714,1,13.373211,22.500563,125048130,0,0
65.8,22,-82.837523,34.683715,207.09499,1,18.241927,1.215572,-1251481340,0,0
65.8,23,-82.84425,34.683152,179.382497,1,12.567977,35.603718,-1251721400,0,9
65.8,24,-82.836015,34.679801,98.180733,1,13.774659,35.633543,144679984110,0,0
65.8,25,-82.847118,34.67311,119.12226,1,5.524269,137.351041,842647600,0,0
65.8,26,-82.825251,34.679053,16.452285,1,7.029575,3.702444,11385321630,0,0
65.8,27,-82.825764,34.679018,85.443843,1,13.816564,49.778463,-1250672110,0,0
65.8,28,-82.83837,34.676521,8.036863,1,13.809633,10.674088,1250989820,0,0
65.8,29,-82.839518,34.672029,291.038481,1,18.266836,75.384926,2396830291,0,0
65.8,3,-82.83714,34.682199,153.909017,1,2.006585,91.086055,-1251481311,0,8
65.8,30,-82.835681,34.680625,153.054879,1,11.125338,67.161766,-14484651681,0,0
65.8,31,-82.820908,34.681065,55.473929,1,0.000563,42.718474,2760308801,0,10
65.8,32,-82.840935,34.678659,277.562083,1,13.875913,14.594845,12517184150,0,0
65.8,33,-82.832593,34.675717,108.057252,1,11.734456,24.394899,-33478129330,0,0
65.8,34,-82.825112,34.674905,11.966373,1,11.81739,105.731476,-19531637310,0,10
65.8,35,-82.821527,34.682449,92.311987,1,13.840149,84.894,1250356100,0,0
65.8,36,-82.847819,34.683824,271.188836,1,8.192181,57.099161,1250540120,0,10
65.8,38,-82.842336,34.670492,82.41354,1,5.520585,1.261815,842647640,0,0
65.8,39,-82.838339,34.676982,187.657879,1,5.286567,12.633831,-1250989830,0,2
65.8,4,-82.828518,34.679798,268.165977,1,27.675507,189.590244,56880023420,0,0
65.8,40,-82.838556,34.683798,272.425292,1,2.212575,6.375309,-125114500,0,0
65.8,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
65.8,6,-82.846091,34.682654,82.288002,1,27.392355,100.780021,37081434010,0,0
65.8,7,-82.844404,34.675108,25.195056,1,10.477702,8.332094,2396814600,0,0
65.8,8,-82.841079,34.682646,93.972496,1,27.636738,158.516938,370814340100,0,0
65.8,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
65.9,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
65.9,1,-82.830276,34.679595,355.168819,1,0,51.839,-33478127600,0,9
65.9,10,-82.840716,34.678637,279.135188,1,13.859059,12.49706,cluster29519722930297977050,0,0
65.9,11,-82.822085,34.68044,233.81467,1,4.785366,85.370272,-125256800,0,8
65.9,12,-82.824022,34.678115,354.051314,1,22.128685,7.835,1251709410,0,0
65.9,13,-82.842662,34.680458,340.715771,1,13.844773,58.696894,2671186980,0,0
65.9,14,-82.82295,34.677193,272.82049,1,22.175397,24.727448,1251737530,0,0
65.9,15,-82.830849,34.681571,137.264103,1,13.842663,273.112352,1250511810,0,0
65.9,16,-82.838382,34.671591,111.318115,1,20.097283,30.665006,-2396830280,0,0
65.9,17,-82.845982,34.683247,176.605687,1,13.788453,19.879183,-1250947000,0,2
65.9,18,-82.82069,34.681246,236.356069,1,0.00008,119.548928,-2760308820,0,8
65.9,2,-82.847907,34.680995,173.652445,1,12.35247,23.788515,-23968302210,0,0
65.9,20,-82.814553,34.679684,254.258164,1,13.852558,421.842776,-2727174420,0,0
65.9,21,-82.825205,34.673132,130.852714,1,13.629151,23.863478,125048130,0,0
65.9,22,-82.837532,34.683699,206.320749,1,18.409309,3.056502,-1251481340,0,0
65.9,23,-82.84425,34.683141,179.382497,1,12.344999,36.838218,-1251721400,0,9
65.9,24,-82.836,34.679799,98.180733,1,13.841468,37.017689,144679984110,0,0
65.9,25,-82.847112,34.673107,119.12226,1,5.520776,137.903119,842647600,0,0
65.9,26,-82.825244,34.679055,28.713033,1,7.236465,4.426091,11385321630,0,0
65.9,27,-82.825749,34.67902,85.443843,1,13.832074,51.16167,-1250672110,0,0
65.9,28,-82.838368,34.676534,8.036863,1,13.802381,12.054326,1250989820,0,0
65.9,29,-82.839537,34.672035,291.038481,1,18.409429,77.225869,2396830291,0,0
65.9,3,-82.837139,34.682198,153.909017,1,1.844281,91.270483,-1251481311,0,8
65.9,30,-82.835676,34.680616,153.054879,1,11.124912,68.274258,-14484651681,0,0
65.9,31,-82.820908,34.681065,55.473929,1,0.000523,42.718526,2760308801,0,10
65.9,32,-82.84095,34.678661,277.562083,1,13.873932,15.982238,12517184150,0,0
65.9,33,-82.83258,34.675714,108.057252,1,11.932277,25.588126,-33478129330,0,0
65.9,34,-82.82511,34.674915,11.966373,1,11.376058,106.869082,-19531637310,0,10
65.9,35,-82.821512,34.682449,92.311987,1,13.767233,86.270723,1250356100,0,0
65.9,36,-82.847828,34.683824,271.188836,1,7.938737,57.893034,1250540120,0,10
65.9,38,-82.842331,34.670494,79.237814,1,5.510976,1.812912,842647640,0,0
65.9,39,-82.83834,34.676977,187.657879,1,5.505649,13.184396,-1250989830,0,2
65.9,4,-82.828548,34.679797,268.165977,1,27.752848,192.365529,56880023420,0,0
65.9,40,-82.838559,34.683798,272.425292,1,2.471066,6.622415,-125114500,0,0
65.9,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
65.9,6,-82.846061,34.682658,82.288002,1,27.57088,103.537109,37081434010,0,0
65.9,7,-82.844399,34.675117,24.60633,1,10.694132,9.401507,2396814600,0,0
65.9,8,-82.841049,34.682645,93.972496,1,27.725388,161.289477,370814340100,0,0
65.9,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
66,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
66,1,-82.830276,34.679595,355.168819,1,0,51.839,-33478127600,0,9
66,10,-82.840731,34.678639,279.135188,1,13.842721,13.881332,cluster29519722930297977050,0,0
66,11,-82.822089,34.680437,233.81467,1,4.619778,85.83225,-125256800,0,8
66,12,-82.824025,34.678135,354.051314,1,22.16493,10.051493,1251709410,0,0
66,13,-82.842667,34.68047,340.715771,1,13.879033,60.084797,2671186980,0,0
66,14,-82.822974,34.677194,272.821447,1,22.155824,0.32303,30287622500,0,0
66,15,-82.830839,34.681562,137.264103,1,13.784096,274.490762,1250511810,0,0
66,16,-82.838361,34.671585,109.889359,1,20.038974,32.668903,-2396830280,0,0
66,17,-82.845981,34.683234,176.605687,1,13.814347,21.260618,-1250947000,0,2
66,18,-82.82069,34.681246,236.356069,1,0.000071,119.548935,-2760308820,0,8
66,2,-82.847905,34.680983,173.652445,1,12.493836,25.037898,-23968302210,0,0
66,20,-82.814568,34.67968,254.258164,1,13.786833,423.221459,-2727174420,0,0
66,21,-82.825193,34.673124,130.852714,1,13.775493,25.241027,125048130,0,0
66,22,-82.83754,34.683684,205.540155,1,18.616111,4.918114,-1251481340,0,0
66,23,-82.844249,34.683131,179.382497,1,12.014296,38.039648,-1251721400,0,9
66,24,-82.835985,34.679797,98.180733,1,13.768621,38.394551,144679984110,0,0
66,25,-82.847107,34.673105,119.12226,1,5.472561,138.450375,842647600,0,0
66,26,-82.825236,34.679056,42.009024,1,7.492675,0.105358,-1250672100,0,1
66,27,-82.825734,34.679021,85.443843,1,13.844391,52.546109,-1250672110,0,0
66,28,-82.838366,34.676546,8.036863,1,13.853195,13.439646,1250989820,0,0
66,29,-82.839556,34.672041,291.038481,1,18.609681,79.086837,2396830291,0,0
66,3,-82.837138,34.682196,153.909017,1,1.748588,91.445342,-1251481311,0,8
66,30,-82.83567,34.680608,153.054879,1,11.134655,69.387723,-14484651681,0,0
66,31,-82.820908,34.681065,55.473929,1,0.000452,42.718571,2760308801,0,10
66,32,-82.840965,34.678662,277.562083,1,13.850747,17.367313,12517184150,0,0
66,33,-82.832568,34.67571,108.057252,1,12.119314,26.800058,-33478129330,0,0
66,34,-82.825107,34.674925,11.966373,1,11.056511,107.974733,-19531637310,0,10
66,35,-82.821497,34.682448,92.311987,1,13.80622,87.651345,1250356100,0,0
66,36,-82.847836,34.683824,271.188836,1,7.624321,58.655466,1250540120,0,10
66,38,-82.842325,34.670496,76.110047,1,5.460014,2.358914,842647640,0,0
66,39,-82.83834,34.676972,187.657879,1,5.647969,13.749193,-1250989830,0,2
66,4,-82.828579,34.679795,268.165977,1,27.735713,195.1391,56880023420,0,0
66,40,-82.838561,34.683798,272.425292,1,2.634508,6.885866,-125114500,0,0
66,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
66,6,-82.846031,34.682662,82.288002,1,27.738751,106.310984,37081434010,0,0
66,7,-82.844395,34.675126,24.009855,1,10.835934,10.485101,2396814600,0,0
66,8,-82.841019,34.682643,94.204516,1,27.779684,0.957445,11387436440,0,0
66,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
66.1,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
66.1,1,-82.830276,34.679595,355.168819,1,0,51.839,-33478127600,0,9
66.1,10,-82.840746,34.678641,279.135188,1,13.817858,15.263117,cluster29519722930297977050,0,0
66.1,11,-82.822092,34.680435,233.81467,1,4.35192,86.267442,-125256800,0,8
66.1,12,-82.824028,34.678155,354.051314,1,22.20256,12.271749,1251709410,0,0
66.1,13,-82.842673,34.680481,340.715771,1,13.847895,61.469587,2671186980,0,0
66.1,14,-82.822998,34.677194,272.828022,1,22.19196,2.542226,30287622500,0,0
66.1,15,-82.830828,34.681553,137.264103,1,13.827456,275.873507,1250511810,0,0
66.1,16,-82.838341,34.67158,109.889359,1,20.00492,34.669395,-2396830280,0,0
66.1,17,-82.84598,34.683222,176.605687,1,13.784189,22.639037,-1250947000,0,2
66.1,18,-82.82069,34.681246,236.356069,1,0.000062,119.548941,-2760308820,0,8
66.1,2,-82.847903,34.680972,173.652445,1,12.628505,26.300749,-23968302210,0,0
66.1,20,-82.814582,34.679676,254.258164,1,13.863189,424.607778,-2727174420,0,0
66.1,21,-82.825182,34.673116,130.852714,1,13.803484,26.621376,125048130,0,0
66.1,22,-82.837549,34.683668,205.505877,1,18.778394,6.795953,-1251481340,0,0
66.1,23,-82.844249,34.68312,179.382497,1,11.63406,39.203054,-1251721400,0,9
66.1,24,-82.83597,34.679796,98.180733,1,13.783528,39.772904,144679984110,0,0
66.1,25,-82.847102,34.673103,119.12226,1,5.5315,139.003525,842647600,0,0
66.1,26,-82.825227,34.679057,55.625103,1,7.6705,0.872408,-1250672100,0,1
66.1,27,-82.825719,34.679022,85.443843,1,13.778729,53.923982,-1250672110,0,0
66.1,28,-82.838364,34.676558,8.036863,1,13.859966,14.825642,1250989820,0,0
66.1,29,-82.839575,34.672047,291.038481,1,18.783868,80.965224,2396830291,0,0
66.1,3,-82.837137,34.682195,153.909017,1,1.577461,91.603088,-1251481311,0,8
66.1,30,-82.835664,34.680599,153.054879,1,11.169052,70.504628,-14484651681,0,0
66.1,31,-82.820908,34.681065,55.473929,1,0.000411,42.718612,2760308801,0,10
66.1,32,-82.84098,34.678663,277.562083,1,13.788097,18.746123,12517184150,0,0
66.1,33,-82.832555,34.675707,108.057252,1,12.35873,28.035931,-33478129330,0,0
66.1,34,-82.825105,34.674934,11.966373,1,10.750819,109.049815,-19531637310,0,10
66.1,35,-82.821482,34.682448,92.311987,1,13.805069,89.031852,1250356100,0,0
66.1,36,-82.847844,34.683824,271.188836,1,7.333838,59.38885,1250540120,0,10
66.1,38,-82.84232,34.670498,73.004129,1,5.486582,2.907572,842647640,0,0
66.1,39,-82.838341,34.676967,187.657879,1,5.878488,14.337041,-1250989830,0,2
66.1,4,-82.828609,34.679794,268.165977,1,27.665959,197.905696,56880023420,0,0
66.1,40,-82.838564,34.683798,272.425292,1,2.779513,7.163817,-125114500,0,0
66.1,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
66.1,6,-82.846001,34.682666,82.288002,1,27.74521,109.085505,37081434010,0,0
66.1,7,-82.84439,34.675135,23.493797,1,11.071883,11.592289,2396814600,0,0
66.1,8,-82.840989,34.682642,94.880309,1,27.670663,3.724512,11387436440,0,0
66.1,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
66.2,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
66.2,1,-82.830276,34.679595,355.168819,1,0,51.839,-33478127600,0,9
66.2,10,-82.840761,34.678642,279.135188,1,13.857887,16.648906,cluster29519722930297977050,0,0
66.2,11,-82.822096,34.680432,233.81467,1,4.150847,86.682527,-125256800,0,8
66.2,12,-82.824031,34.678174,354.051314,1,22.11261,14.48301,1251709410,0,0
66.2,13,-82.842678,34.680493,340.715771,1,13.835374,62.853124,2671186980,0,0
66.2,14,-82.823022,34.677195,272.834572,1,22.109413,4.753167,30287622500,0,0
66.2,15,-82.830818,34.681544,137.264103,1,13.785116,277.252019,1250511810,0,0
66.2,16,-82.83832,34.671574,109.889359,1,20.059431,36.675338,-2396830280,0,0
66.2,17,-82.845979,34.68321,176.605687,1,13.761396,24.015176,-1250947000,0,2
66.2,18,-82.82069,34.681246,236.356069,1,0.000056,119.548947,-2760308820,0,8
66.2,2,-82.847901,34.680961,173.652445,1,12.830613,27.58381,-23968302210,0,0
66.2,20,-82.814597,34.679673,254.258164,1,13.877473,425.995525,-2727174420,0,0
66.2,21,-82.82517,34.673108,130.852714,1,13.798368,28.001213,125048130,0,0
66.2,22,-82.837558,34.683652,205.505877,1,18.913933,8.687346,-1251481340,0,0
66.2,23,-82.844249,34.68311,179.382497,1,11.259356,40.328989,-1251721400,0,9
66.2,24,-82.835955,34.679794,98.180733,1,13.825222,41.155426,144679984110,0,0
66.2,25,-82.847096,34.6731,119.12226,1,5.501523,139.553677,842647600,0,0
66.2,26,-82.825219,34.679057,67.351844,1,7.884873,1.660895,-1250672100,0,1
66.2,27,-82.825704,34.679023,85.443843,1,13.841565,55.308138,-1250672110,0,0
66.2,28,-82.838362,34.676571,8.036863,1,13.856463,16.211289,1250989820,0,0
66.2,29,-82.839595,34.672052,291.038481,1,18.935277,82.858752,2396830291,0,0
66.2,3,-82.837137,34.682194,153.909017,1,1.452131,91.748301,-1251481311,0,8
66.2,30,-82.835659,34.68059,153.054879,1,11.177732,71.622401,-14484651681,0,0
66.2,31,-82.820908,34.681065,55.473929,1,0.000381,42.718651,2760308801,0,10
66.2,32,-82.840995,34.678665,277.562083,1,13.86722,20.132845,12517184150,0,0
66.2,33,-82.832542,34.675704,108.057252,1,12.504245,29.286355,-33478129330,0,0
66.2,34,-82.825103,34.674943,11.966373,1,10.499532,110.099768,-19531637310,0,10
66.2,35,-82.821466,34.682448,92.311987,1,13.881443,90.419996,1250356100,0,0
66.2,36,-82.847852,34.683824,271.188836,1,7.033804,60.092231,1250540120,0,10
66.2,38,-82.842314,34.6705,71.529065,1,5.437334,3.451305,842647640,0,0
66.2,39,-82.838342,34.676961,187.657879,1,6.013939,14.938435,-1250989830,0,2
66.2,4,-82.828639,34.679793,268.165977,1,27.709348,200.676631,56880023420,0,0
66.2,40,-82.838568,34.683798,272.425292,1,2.949011,7.458718,-125114500,0,0
66.2,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
66.2,6,-82.845972,34.68267,82.288002,1,27.711401,111.856645,37081434010,0,0
66.2,7,-82.844385,34.675144,23.493797,1,11.202526,12.712542,2396814600,0,0
66.2,8,-82.840959,34.68264,95.194429,1,27.680183,6.49253,11387436440,0,0
66.2,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
66.3,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
66.3,1,-82.830276,34.679595,355.168819,1,0,51.839,-33478127600,0,9
66.3,10,-82.840776,34.678644,279.135188,1,13.773691,18.026275,cluster29519722930297977050,0,0
66.3,11,-82.822099,34.68043,233.81467,1,3.88135,87.070662,-125256800,0,8
66.3,12,-82.824034,34.678194,354.051314,1,22.194905,16.7025,1251709410,0,0
66.3,13,-82.842683,34.680505,340.715771,1,13.889617,64.242086,2671186980,0,0
66.3,14,-82.823047,34.677196,272.835304,1,22.212141,6.974381,30287622500,0,0
66.3,15,-82.830807,34.681535,137.264103,1,13.783459,278.630365,1250511810,0,0
66.3,16,-82.838299,34.671568,109.889359,1,20.037592,38.679097,-2396830280,0,0
66.3,17,-82.845978,34.683197,176.605687,1,13.839936,25.39917,-1250947000,0,2
66.3,18,-82.82069,34.681246,236.356069,1,0.000051,119.548952,-2760308820,0,8
66.3,2,-82.8479,34.680949,173.652445,1,13.014486,28.885259,-23968302210,0,0
66.3,20,-82.814611,34.679669,254.258164,1,13.839563,427.379482,-2727174420,0,0
66.3,21,-82.825159,34.6731,130.852714,1,13.781203,29.379333,125048130,0,0
66.3,22,-82.837566,34.683636,205.505877,1,19.171952,10.604542,-1251481340,0,0
66.3,23,-82.844248,34.6831,179.382497,1,10.893704,41.41836,-1251721400,0,9
66.3,24,-82.83594,34.679793,98.177685,1,13.76035,42.531461,144679984110,0,0
66.3,25,-82.847091,34.673098,119.12226,1,5.555697,140.109247,842647600,0,0
66.3,26,-82.82521,34.679058,76.880293,1,8.128829,2.473778,-1250672100,0,1
66.3,27,-82.825689,34.679024,85.443843,1,13.790446,56.687183,-1250672110,0,0
66.3,28,-82.83836,34.676583,8.036863,1,13.823135,17.593602,1250989820,0,0
66.3,29,-82.839614,34.672058,291.038481,1,19.176772,84.776429,2396830291,0,0
66.3,3,-82.837136,34.682193,153.909017,1,1.392116,91.887512,-1251481311,0,8
66.3,30,-82.835653,34.680581,153.054879,1,11.072202,72.729622,-14484651681,0,0
66.3,31,-82.820908,34.681065,55.473929,1,0.000348,42.718685,2760308801,0,10
66.3,32,-82.84101,34.678666,277.562083,1,13.811958,21.514041,12517184150,0,0
66.3,33,-82.832529,34.675701,108.057252,1,12.670739,30.553429,-33478129330,0,0
66.3,34,-82.825101,34.674952,11.966373,1,10.121417,111.11191,-19531637310,0,10
66.3,35,-82.821451,34.682447,92.311987,1,13.881652,91.808161,1250356100,0,0
66.3,36,-82.847859,34.683824,271.188836,1,6.70098,60.762329,1250540120,0,10
66.3,38,-82.842309,34.670502,70.264498,1,5.499921,4.001297,842647640,0,0
66.3,39,-82.838343,34.676956,187.657879,1,6.202549,15.55869,-1250989830,0,2
66.3,4,-82.828669,34.679792,268.165977,1,27.768587,203.453489,56880023420,0,0
66.3,40,-82.838571,34.683798,272.425292,1,3.096276,7.768346,-125114500,0,0
66.3,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
66.3,6,-82.845942,34.682673,82.466324,1,27.775942,0.82424,11387438040,0,0
66.3,7,-82.844381,34.675154,23.493797,1,11.421278,13.85467,2396814600,0,0
66.3,8,-82.840929,34.682638,95.291692,1,27.776348,0.230165,47390122500,0,0
66.3,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
66.4,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
66.4,1,-82.830276,34.679595,355.168819,1,0,51.839,-33478127600,0,9
66.4,10,-82.840791,34.678645,278.737343,1,13.784643,1.26474,12517184150,0,0
66.4,11,-82.822103,34.680428,233.81467,1,3.662687,87.43693,-125256800,0,8
66.4,12,-82.824037,34.678214,354.051314,1,22.153697,18.91787,1251709410,0,0
66.4,13,-82.842688,34.680517,341.041576,1,13.79599,65.621685,2671186980,0,0
66.4,14,-82.823071,34.677196,272.835304,1,22.19926,9.194307,30287622500,0,0
66.4,15,-82.830797,34.681526,137.264103,1,13.81935,280.0123,1250511810,0,0
